t,x,y,z,h,e,m,gate,uptake,activator
10.83,-4.315653984526853,3.089436520485513,5.986490220674705,0.47163480974420613,0.16043998070672838,2.9427786976104544,0.36891551119352317,0.18010754029382617,0.5303146531709
10.84,-4.284759619321998,3.14930142269226,6.006336524929654,0.47381665173056214,0.16035952453991087,2.943548944134899,0.36880190002679414,0.18002361764641575,0.5301513926635663
10.85,-4.253266605095075,3.2093647879415568,6.025850723087136,0.4759276458839086,0.16027994757008657,2.9443336772116018,0.3686895322191985,0.17993972075543355,0.5299899164246433
10.86,-4.22117295721566,3.269623295172428,6.045028629524036,0.4779788649186102,0.1602012488624001,2.945132375369579,0.3685784063399554,0.17985587339014272,0.5298302225748435
10.870000000000001,-4.188476724263936,3.3300735814676683,6.063866070048464,0.4799813125397166,0.16012342727783288,2.9459445956227674,0.36846852063182023,0.1797720960135993,0.5296723087543124
10.88,-4.155175988449259,3.390712242168153,6.08235888204404,0.4819457825971378,0.16004648150596604,2.9467699723390592,0.3683598730576161,0.17968840582279266,0.5295161721902494
10.89,-4.121268866027577,3.4515358309885933,6.100502914433024,0.48388271809827016,0.15997041009696947,2.947608215190108,0.36825246134614037,0.17960481682435978,0.529361809763579
10.9,-4.086753507717692,3.5125408601329235,6.118294027458482,0.48580207148024446,0.15989521149246402,2.9484591061843415,0.368146283036954,0.17952133994569708,0.5292092180739715
10.91,-4.051628099116362,3.5737238004075085,6.135728092287464,0.48771316757936456,0.15982088405490819,2.949322495794904,0.36804133552355994,0.17943798318096085,0.5290583935025029
10.92,-4.015890861112287,3.6350810813303833,6.1528009904391325,0.489624570758771,0.15974742609516981,2.950198298204151,0.36793761609448905,0.17935475177109234,0.528909332271269
10.93,-3.9795400502989833,3.6966090912347744,6.169508613043765,0.4915439576650729,0.15967483589795597,2.9510864856966705,0.3678351219718219,0.1792716484166247,0.5287620304992738
10.94,-3.9425739593866354,3.758304177365212,6.1858468599405745,0.493477997079949,0.15960311174479058,2.951987082243467,0.3677338503466925,0.17918867352164186,0.5286164842539475
10.950000000000001,-3.904990917612983,3.820162645964618,6.201811638624373,0.4954322383129293,0.15953225193424958,2.9529001563307427,0.3676337984113473,0.1791058254668613,0.5284726895976759
10.96,-3.866789291153337,3.882180762350862,6.217398863053109,0.49741100954628187,0.1594622547991883,2.9538258130973896,0.36753496338735525,0.17902310090941592,0.5283306426287713
10.97,-3.8279674835298283,3.944354750981393,6.232604452330309,0.49941732749182266,0.1593931187207235,2.9547641858557134,0.3674373425496042,0.1789404951065188,0.5281903395163547
10.98,-3.7885239360200145,4.006680795504696,6.247424329278342,0.5014528196523854,0.1593248421387649,2.955715427079754,0.367340933245757,0.17885800225982415,0.5280517765286862
10.99,-3.7484571280649677,4.069155038797479,6.2618544189201994,0.5035176603976191,0.15925742355892605,2.9566796989546535,0.3672457329108839,0.17877561587694799,0.527914950054536
11.0,-3.7077655776769927,4.131773582986681,6.275890646889093,0.5056105219648985,0.1591908615556836,2.957657163588629,0.3671517390770396,0.17869332914629782,0.5277798566172659
11.01,-3.666447841847126,4.194532489455572,6.2895289377866055,0.5077285413817653,0.15912515477169487,2.9586479729959874,0.36705894937760486,0.17861113532109024,0.5276464928813631
11.02,-3.62450251695257,4.257427778833438,6.302765213511318,0.509867304176996,0.1590603019132269,2.959652258965152,0.366967361546274,0.17852902810821175,0.5275148556512569
11.03,-3.581928239164236,4.320455430968551,6.315595391580805,0.5120208456037995,0.15899630174169613,2.9606701229296206,0.3668769734106234,0.17844700205741518,0.527384941862327
11.040000000000001,-3.5387236848545505,4.383611384884358,6.328015383470541,0.5141816699416786,0.15893315306136288,2.9617016259620934,0.36678778288026676,0.17836505294624036,0.5272567485641131
11.05,-3.494887571005707,4.446891538719064,6.340021092993674,0.5163407882742012,0.15887085470327206,2.9627467790125803,0.36669978792966057,0.17828317815601363,0.5271302728958175
11.06,-3.4504186556185164,4.510291749649,6.351608414745681,0.5184877749595612,0.1588094055055773,2.9638055335100937,0.36661298657569175,0.1782013770343122,0.5270055120542897
11.07,-3.4053157381220265,4.573807833796457,6.362773232637706,0.5206108428207874,0.15874880429043065,2.9648777724445923,0.36652737685024034,0.1781196512393849,0.5268824632547768
11.08,-3.359577659784062,4.637435566122834,6.373511418541851,0.5226969368843576,0.15868904983766355,2.9659633020412324,0.36644295676797534,0.17803800506218784,0.5267611236848042
11.09,-3.3132033041228337,4.701170680308253,6.383818831070835,0.5247318462915501,0.1586301408555254,2.9670618441328043,0.36635972428969915,0.17795644572193248,0.5266414904516465
11.1,-3.266191597319751,4.765008868618961,6.393691314513367,0.5267003337979907,0.1585720759487843,2.9681730293287023,0.36627767728161437,0.17787498363133245,0.5265235605239249
11.11,-3.2185415086335616,4.828945781764094,6.403124697945157,0.5285862820655738,0.15851485358452908,2.9692963910700447,0.36619681347093885,0.17779363262808445,0.5264073306679423
11.120000000000001,-3.1702520508159204,4.892977028743546,6.412114794533942,0.5303728557393865,0.1584584720560418,2.9704313606509394,0.36611713039834226,0.17771241016950207,0.5262927973794399
11.13,-3.121322280528485,4.957098176688886,6.420657401055069,0.5320426780927034,0.15840292944513737,2.9715772632755764,0.3660386253677181,0.1776313374876407,0.526179956811513
11.14,-3.0717512987615962,5.021304750699437,6.428748297632265,0.5335780208178754,0.15834822358338785,2.972733315210167,0.3659612953938458,0.17755043970269396,0.5260688046994831
11.15,-3.021538251254602,5.085592233675759,6.436383247716116,0.5349610053424201,0.15829435201266728,2.9738986220779657,0.3658851371485222,0.1774697458928878,0.5259593362835628
11.16,-2.9706823289178446,5.14995606615292,6.443557998310685,0.536173813860271,0.15824131194546548,2.9750721783349854,0.3658101469057695,0.17738928911954768,0.5258515462301812
11.17,-2.919182768256315,5.2143916461360265,6.450268280456464,0.537198908090421,0.15818910022542823,2.9762528679538054,0.3657363204867427,0.17730910640645056,0.5257454285528715
11.18,-2.867038851794955,5.278894328940591,6.456509809975704,0.5380192536115685,0.15813771328858567,2.97743946633321,0.36566365320497246,0.17722923867298593,0.525640976533632
11.19,-2.8142499085055492,5.343459427040348,6.46227828848398,0.5386185474742592,0.15808714712573102,2.9786306434424827,0.36559213981258293,0.1771497306210345,0.5255381826456799
11.200000000000001,-2.760815314235146,5.408082209925188,6.467569404669713,0.538981446663788,0.1580373972464099,2.9798249682010396,0.36552177444812783,0.17707063057582664,0.5254370384785247
11.21,-2.7067344921358942,5.4727579039718846,6.472378835841313,0.5390937948800636,0.15798845864497316,2.9810209140867707,0.3654525505866805,0.17699199028135146,0.5253375346662751
11.22,-2.652006913096175,5.537481692330298,6.4767022497395565,0.5389428450168998,0.157940325769139,2.982216865959841,0.3653844609928074,0.17691386465116626,0.5252396608200814
11.23,-2.5966320961728724,5.602248714827693,6.48053530661085,0.5385174746648225,0.15789299249149746,2.9834111280827202,0.36531749767704175,0.17683631147569753,0.5251434054656049
11.24,-2.5406096090245955,5.667054067893802,6.483873661535035,0.537808391930292,0.1578464520843784,2.984601933311575,0.3652516518564559,0.17675939108733146,0.525048755986371
11.25,-2.4839390683456575,5.731892804509152,6.486712966999459,0.5368083288619042,0.1578006971984883,2.9857874534286712,0.36518691391991714,0.17668316598478953,0.524955698573848
11.26,-2.426620140300566,5.796759934179146,6.489048875709004,0.5355122198020429,0.15775571984570447,2.9869658105797297,0.3651232733985852,0.17660770041845872,0.5248642181850545
11.27,-2.3686525409587746,5.861650422936236,6.490877043619685,0.5339173620417774,0.1577115113863963,2.9881350897739365,0.36506071894219033,0.17653305993853033,0.5247742985084686
11.28,-2.310036036729412,5.926559193372433,6.492193133181235,0.5320235562483906,0.15766806252162313,2.989293352397163,0.3649992383016016,0.17645931090799716,0.5246859219389738
11.290000000000001,-2.250770444795688,5.991481124704245,6.492992816771758,0.5298332242593357,0.15762536329053448,2.990438650680533,0.36493881831816843,0.1763865199827831,0.5245990695625337
11.3,-2.1908556335486455,6.056411052871963,6.493271780304983,0.5273515019938763,0.15758340307327373,2.991569043056495,0.36487944492028557,0.17631475356154674,0.5245137211512421
11.31,-2.1302915230199257,6.121343770675012,6.493025726987971,0.5245863054240143,0.1575421705996569,2.9926826103227238,0.36482110312759564,0.17624407720802188,0.5244298551693474
11.32,-2.069078085313176,6.186274027944892,6.492250381204207,0.5215483677690362,0.15750165396386562,2.9937774725203457,0.364763777063205,0.17617455504914453,0.5243474487907858
11.33,-2.007215345033727,6.251196531756934,6.490941492493935,0.5182512463321933,0.157461840645357,2.994851806417055,0.3647074499742414,0.17610624915266876,0.5242664779286993
11.34,-1.9447033797161575,6.316105946681873,6.4890948396004005,0.5147112976823461,0.15742271753614925,2.995903863467772,0.3646521042610328,0.17603921888850885,0.5241869172773388
11.35,-1.8815423202493387,6.380996895077876,6.486706234547362,0.5109476201961057,0.1573842709745948,2.996931988105755,0.3645977215151246,0.17597352027863897,0.5241087403666618
11.36,-1.81773235129856,6.44586395742335,6.483771526709976,0.50698196331492,0.15734648678569696,2.997934636195948,0.36454428256628946,0.17590920534105317,0.5240319196298496
11.370000000000001,-1.7532737117243264,6.510701672690449,6.48028660683798,0.5028386032340831,0.15730935032796414,2.998910393460314,0.3644917675386035,0.1758463214339957,0.523956426483847
11.38,-1.688166694997422,6.575504538758829,6.476247410987173,0.49854418512376747,0.15727284654672596,2.999857993662727,0.3644401559155791,0.17578491060741905,0.5238822314229089
11.39,-1.6224116496098335,6.6402670128687005,6.4716499243126,0.49412753238243606,0.15723696003375887,3.0007763363194737,0.3643894266142479,0.17572500896937465,0.5238093041250043
11.4,-1.5560089794811465,6.704983512111826,6.466490184674774,0.4896194238365596,0.15720167509298436,3.0016645036815834,0.36433955806797913,0.17566664607576266,0.5237376135707624
11.41,-1.4889591443600283,6.769648413958574,6.460764286008819,0.48505234022317467,0.15716697581191258,3.0025217767180714,0.36429052831770364,0.17560984435252744,0.5236671281744908
11.42,-1.4212626602204426,6.8342560568186626,6.454468381405726,0.4804601817189021,0.15713284613840714,3.003347649815894,0.36424231511108757,0.17555461855994872,0.5235978159266056
11.43,-1.352920099652256,6.89880074063272,6.44759868585517,0.4758779587056501,0.157099269962247,3.004141843904104,0.36419489600906474,0.17550097530909523,0.523529644546625
11.44,-1.2839320922459287,6.963276727491272,6.440151478600478,0.471341458384137,0.15706623120085833,3.0049043177074606,0.3641482484990005,0.17544891264075457,0.5234625816456782
11.450000000000001,-1.2142993249710161,7.027678242277277,6.43212310505866,0.4668868902561017,0.15703371388848622,3.0056352768398074,0.3641023501136138,0.17539841967716777,0.523396594897274
11.46,-1.1440225425482433,7.0919994733278635,6.423509978261791,0.4625505138889473,0.15700170226797538,3.006335180461321,0.36405717855464464,0.1753494763566588,0.5233316522148694
11.47,-1.0731025478149647,7.156234573110481,6.414308579780497,0.45836825274675774,0.1569701808842345,3.0070047452488664,0.3640127118201123,0.17530205326068812,0.5232677219345789
11.48,-1.00154020208386,7.220377658908286,6.404515460095974,0.4543752982132301,0.15693913467837353,3.007644946471219,0.36396892833388067,0.175256111541887,0.5232047730011746
11.49,-0.9293364254947771,7.284422813509246,6.394127238393566,0.4506057082391521,0.15690854908143417,3.008257016037313,0.3639258070761269,0.17521160296001723,0.5231427751553591
11.5,-0.8564921973596846,7.348364085893182,6.3831406017585595,0.44709200531375515,0.15687841010659415,3.008842437543681,0.3638833277132163,0.17516847002993047,0.5230816991201541
11.51,-0.7830085565007529,7.412195491910767,6.371552303763281,0.44386477867984553,0.15684870443874405,3.0094029387288446,0.3638414707254299,0.17512664627968158,0.5230215167841693
11.52,-0.7088866015816452,7.4759110149484,6.359359162443724,0.4409522958814859,0.15681941952049816,3.009940482780305,0.36380021753101816,0.17508605660265217,0.5229622013795546
11.53,-0.6341274914321612,7.539504606572837,6.346558057673587,0.43838012884475563,0.15679054363425157,3.0104572629827984,0.3637595506052797,0.17504661764863325,0.5229037276527596
11.540000000000001,-0.5587324453664329,7.602970187149573,6.333145927953628,0.4361707997412436,0.15676206598158743,3.010955714550105,0.3637194535941293,0.17500823808470053,0.5228460720273267
11.55,-0.48270274349493714,7.666301646429109,6.319119766644519,0.43434345186380763,0.15673397676653741,3.0114385872183203,0.3636799114239694,0.1749708182059224,0.5227892127613207
11.56,-0.40603972703064606,7.729492844095554,6.304476617681894,0.4329135506434812,0.15670626730554627,3.011909219321881,0.363640910416894,0.1749342472607888,0.5227331301123691
11.57,-0.3287447985896905,7.7925376102723725,6.289213570823433,0.4318926197270338,0.1566789302397578,3.012372478448713,0.3636024384429522,0.17489839321357015,0.5226778065559126
11.58,-0.2508194224869668,7.855429745980607,6.273327756491642,0.4312880166293893,0.15665196009959537,3.0128379276886843,0.36356448521443907,0.17486306750425448,0.5226232272075526
11.59,-0.17226512502716074,7.918163023545524,6.256816340299364,0.4311027515846851,0.15662535505591918,3.0133303596399847,0.363527043069197,0.17482790636263829,0.5225693809482713
11.6,-0.0930834947917055,7.980731186948518,6.239676517401179,0.43133535091319297,0.15659912261855308,3.013922634996771,0.3634901094009244,0.17479197598381327,0.522516263917139
11.61,-0.013276182922220311,8.043127952122529,6.221905506959833,0.43197976018297396,0.15657329763314481,3.0148119388038856,0.36345369456834525,0.17475254240989835,0.5224638908797714
11.620000000000001,0.06715509659900498,8.105347007192126,6.203500547210702,0.4330252740979873,0.15654798877389567,3.0163346812160396,0.36341784687338397,0.17470222104325783,0.5224123311333366
11.63,0.14820856667092625,8.167382012664232,6.184458890575621,0.43445651908893845,0.15652343014364858,3.0185870725022745,0.36338271708589875,0.1746284635860132,0.5223618012595124
11.64,0.22988238679756856,8.229226601569989,6.164777795136845,0.43625363864610955,0.15649988977134574,3.021256937962187,0.36334863004199075,0.1745278657231027,0.5223127680455202
11.65,0.31217465281326845,8.290874379521357,6.144454514849046,0.4383926009493222,0.1564775159876344,3.024080356353856,0.3633159576147406,0.17441238388256575,0.5222657658783195
11.66,0.395083396608482,8.352318924669847,6.123486294639208,0.44084539377191817,0.15645635676349712,3.026957073457064,0.3632849055019595,0.1742920466143459,0.5222210902508736
11.67,0.47860658585518046,8.41355378761624,6.101870366928585,0.44358023673470753,0.1564364220616844,3.02985956988103,0.3632555400999962,0.17417065234309645,0.5221788363914132
11.68,0.5627421237313428,8.474572491285524,6.079603947640883,0.44656188742875486,0.15641771144408304,3.032782056653995,0.36322787505938714,0.17404924065705263,0.5221390236849633
11.69,0.6474878486441981,8.535368530761934,6.056684232223784,0.4497520236158242,0.15640022229858372,3.0357242991016142,0.36320190960552523,0.17392802897772627,0.522101650756935
11.700000000000001,0.7328415339518174,8.595935373084172,6.033108392123964,0.45310968498156795,0.15638395193342558,3.0386872352612038,0.3631776399572595,0.17380702540088386,0.5220667118847795
11.71,0.8188008876826591,8.656266457005412,6.008873571905653,0.45659176582944433,0.15636889801429313,3.041671855226288,0.3631550622334922,0.17368619431657256,0.5220342011733536
11.72,0.9053635522527133,8.716355192724468,5.983976887104741,0.46015355246138023,0.15635505857939916,3.0446789203254343,0.3631341730596456,0.1735654985886827,0.5220041134235059
11.73,0.9925271041799579,8.776194961595515,5.958415422874441,0.46374929904000195,0.15634243195021583,3.0477088921350046,0.3631149695884671,0.17344490998936263,0.5219764441583863
11.74,1.0802890537959131,8.83577911582426,5.932186233460158,0.4673328351338978,0.15633101661711635,3.050761914741629,0.3630974493760527,0.1733244117124365,0.5219511894411908
11.75,1.1686468449541556,8.89510097815886,5.9052863425271385,0.47085819742967333,0.15632081112000723,3.0538378127005705,0.36308161022308755,0.1732039988800554,0.5219283456424059
11.76,1.2575978547357443,8.954153841584132,5.877712744351425,0.4742802774028732,0.15631181392983914,3.0569360959336564,0.3630674500091627,0.17308367846080752,0.5219079091965346
11.77,1.3471393931515856,9.012930969027646,5.849462405872061,0.47755547612383653,0.1563040233335598,3.0600559695071348,0.36305496652833247,0.1729634689314427,0.5218898763599638
11.78,1.437268702841862,9.071425593086367,5.820532269590434,0.4806423568576522,0.15629743732427148,3.063196347703433,0.36304415732946194,0.17284339976215365,0.5218742429749881
11.790000000000001,1.5279829587727256,9.129630915782272,5.790919257291275,0.48350228571597764,0.15629205349811065,3.0663558720867488,0.3630350195638019,0.17272351074987072,0.5218610042433983
11.8,1.6192792679305483,9.187540108355185,5.760620274549405,0.48610005034653125,0.15628786895922986,3.0695329332928525,0.3630275498418905,0.17260385121317254,0.5218501545125341
11.81,1.7111546690141002,9.24514631110068,5.7296322159768085,0.4884044465159466,0.15628488023413908,3.0727256962563083,0.36302174410169025,0.17248447906111608,0.5218416870764178
11.82,1.803606132125107,9.302442633260448,5.697951971156185,0.4903888224641551,0.1562830831965346,3.07593212856742,0.3630175974896967,0.1723654597487417,0.5218355939943157
11.83,1.8966305584577114,9.359422152972009,5.665576431199522,0.49203157109247164,0.1562824730036107,3.0791500316345357,0.3630151042565798,0.1722468651325649,0.5218318659288003
11.84,1.9902247799874315,9.416077917284005,5.632502495863512,0.49331656039987626,0.1562830440447115,3.082377074314739,0.36301425766873335,0.17212877223974068,0.5218304920050928
11.85,2.0843855591602716,9.47240294224264,5.598727081147371,0.494233493106987,0.15628478990304134,3.085610828665484,0.36301504993691813,0.1720112619647787,0.5218314596931662
11.86,2.179109588582698,9.528390213054115,5.564247127292795,0.49477818710659355,0.156287703331012,3.0888488074590392,0.36301747216299246,0.1718944177077814,0.5218347547137775
11.870000000000001,2.2743934907132393,9.584032684327042,5.529059607099973,0.494952769252144,0.1562917762396639,3.092088503088335,0.3630215143055306,0.1717783239682594,0.5218403609692787
11.88,2.37023381755651,9.639323280398042,5.493161534467741,0.4947657760369134,0.15629699970245672,3.095327427475017,0.36302716516493444,0.17166306490873248,0.521848260499734
11.89,2.4666270503604903,9.69425489574272,5.4565499730598495,0.4942321559191358,0.15630336397357913,3.0985631525666553,0.3630344123884495,0.17154872290263737,0.5218584334645348
11.9,2.5635695993179177,9.748820395473318,5.419222044992987,0.49337316940117837,0.15631085852077664,3.101793350979491,0.36304324249529324,0.17143537708156933,0.5218708581493512
11.91,2.661057803272651,9.803012615923247,5.381174939435681,0.4922161844595047,0.15631947207253993,3.105015836305924,0.36305364092189735,0.17132310189763303,0.5218855109978908
11.92,2.7590879294318835,9.856824365317603,5.342405921000763,0.49079436652892927,0.15632919267932724,3.1082286025633197,0.3630655920870497,0.17121196571764377,0.5219023666675411
11.93,2.8576561730850596,9.91024842452761,5.302912337808011,0.48914626394843047,0.15634000778831686,3.111429862214733,0.3630790794764864,0.17110202946707168,0.521921398107534
11.94,2.9567586573303357,9.96327754790569,5.2626916290884305,0.48731529155232856,0.15635190433099383,3.1146180821458915,0.36309408574624125,0.1709933453428875,0.5219425766578125
11.950000000000001,3.0563914328093924,10.015904464196575,5.221741332197849,0.48534911691280574,0.1563648688226711,3.117792016940117,0.36311059284379327,0.17088595561572495,0.5219658721662543
11.96,3.156550477451358,10.068121877518553,5.180059088905744,0.4832989555778071,0.1563788874728307,3.120950738758257,0.3631285821457711,0.1707798915429045,0.5219912531213559
11.97,3.257231696226544,10.11992246840761,5.13764265082609,0.48121878347036595,0.15639394630494735,3.1240936631088885,0.3631480346106753,0.1706751724146953,0.5220186867968614
11.98,3.35843092091062,10.171298894915871,5.094489883861042,0.47916447638766047,0.15641003128422917,3.1272205697898188,0.36316893094477026,0.17057180475657033,0.5220481394041672
11.99,3.4601439098597786,10.222243793754481,5.050598771535919,0.47719288822574285,0.15642712845148737,3.1303316182995444,0.36319125177898376,0.1704697817099684,0.5220795762476295
12.0,3.5623663477973233,10.272749781469841,5.005967417115594,0.47536088112341074,0.15644522406113096,3.133427357060436,0.363214977854338,0.17036908261306657,0.5221129618771515
12.01,3.665093845612022,10.322809455640996,4.960594044408146,0.4737243221307006,0.15646430472108866,3.136508725866446,0.3632400902131418,0.17026967280117414,0.522148260231664
12.02,3.768321940168432,10.372415396085078,4.914476997181454,0.4723370622293465,0.15648435753229314,3.1395770510682035,0.3632665703929001,0.17017150364349612,0.5221854347663045
12.030000000000001,3.8720460941292827,10.421560166056892,4.867614737142157,0.471249914531165,0.15650537022523547,3.1426340331370346,0.36329440061966567,0.17007451282915345,0.5222244485552889
12.040000000000001,3.9762616957898516,10.470236313428314,4.820005840453538,0.4705096492248969,0.1565273312910178,3.145681726404633,0.3633235639973806,0.16997862491050433,0.5222652643616464
12.05,4.080964058924135,10.51843637183285,4.7716489927989345,0.4701580233048436,0.15655023010431166,3.14872251095318,0.3633540446896427,0.16988375210606585,0.5223078446641554
12.06,4.1861484226424635,10.56615286176084,4.72254298302938,0.4702308632717998,0.15657405703567137,3.151759056826553,0.3633858280903008,0.1697897953588126,0.5223521516309779
12.07,4.291809951260072,10.613378291591133,4.672686695467559,0.47075721882902916,0.15659880355076844,3.1547942809404983,0.3634189009793423,0.16969664563851075,0.522398147028642
12.08,4.397943734175984,10.660105158545807,4.622079100973796,0.471758605089343,0.1566244622943006,3.15783129728096,0.36345325166069326,0.1696041854692458,0.5224457920541268
12.09,4.504544785761442,10.706325949555545,4.570719246912707,0.47324834995564025,0.15665102715659665,3.1608733611871274,0.3634888700788127,0.16951229065567913,0.5224950470768711
12.1,4.611608045256998,10.752033142024672,4.518606246190246,0.47523106213490063,0.15667849332127756,3.1639238087108272,0.3635257479113294,0.16942083217407802,0.522545871276481
12.11,4.7191283766772445,10.797219204486574,4.465739265559188,0.47770223369984655,0.1567068572927459,3.16698599221824,0.3635638786354424,0.16932967818710473,0.5225982221607358
12.120000000000001,4.82710056872211,10.841876597142166,4.412117513415471,0.48064798923575375,0.15673611690274972,3.1700632135454745,0.36360325756637235,0.16923869613497938,0.5226520549470951
12.13,4.935519334693532,10.88599777227632,4.357740227327456,0.4840449914220366,0.1567662712957961,3.173158656128874,0.36364388186681024,0.16914775485022385,0.5227073217892187
12.14,5.044379312416295,10.929575174549596,4.302606661553985,0.48786051042650863,0.15679732089375847,3.1762753175976672,0.3636857505270403,0.16905672663897273,0.5227639708279345
12.15,5.15367506416179,10.972601241165135,4.24671607481456,0.49205266176914475,0.15682926734062166,3.1794159443358745,0.36372886431620777,0.16896548926899232,0.5228219450434796
12.16,5.263401076573442,11.01506840191328,4.190067718575284,0.49657081438323364,0.15686211342891937,3.182582969489218,0.363773225706027,0.16887392780319738,0.5228811808825677
12.17,5.373551760592575,11.056969079099034,4.132660826107163,0.5013561675129725,0.1568958630100283,3.1857784558106133,0.36381883876908017,0.16878193621765883,0.5229416066297284
12.18,5.484121451383565,11.098295687360105,4.0744946025588815,0.5063424918916086,0.15693052089107548,3.189004044606647,0.3638657090546988,0.1686894187447826,0.52300314048719
12.19,5.595104408257166,11.139040633385694,4.015568216264451,0.5114570274019403,0.15696609272177617,3.192260911872297,0.3639138434462445,0.16859629088537786,0.5230656883211401
12.200000000000001,5.706494814591023,11.179196315548339,3.955880791477937,0.5166215261941212,0.15700258487504107,3.195549732489867,0.3639632500043874,0.16850248003742188,0.5231291410241691
12.21,5.818286777746507,11.218755123463119,3.8954314026937764,0.5217534270898642,0.1570400043256626,3.1988706531311664,0.36401393780170144,0.16840792569409624,0.5231933714337867
12.22,5.930474328981138,11.257709437490057,3.834219070673374,0.5267671441044866,0.1570783585318138,3.2022232742518764,0.36406591675455763,0.1683125791685979,0.5232582307347138
12.23,6.043051423356038,11.29605162819679,3.772242760258503,0.5315754491361097,0.15711765532447058,3.205606641317547,0.3641191974588848,0.16821640280773023,0.5233235442577278
12.24,6.156011939638006,11.333774055799376,3.709501380011327,0.5360909263707673,0.1571579028102114,3.2090192451655373,0.3641737910368936,0.16811936865969554,0.5233891065696671
12.25,6.269349680196,11.37086906959949,3.6459937836816136,0.5402274737963904,0.15719910929317477,3.2124590311993257,0.3642297090023426,0.16802145656315223,0.5234546757271616
12.26,6.383058370891995,11.407329007436307,3.5817187734658233,0.5439018254664547,0.15724128322229028,3.2159234169415485,0.3642869631523829,0.1679226516237891,0.5235199665399972
12.27,6.497131660966358,11.443146195170964,3.516675104991687,0.5470350668584312,0.15728443317027155,3.2194093173473544,0.36434556549448716,0.16782294104075973,0.5235846426578868
12.280000000000001,6.611563122918067,11.478312946220882,3.4508614939369244,0.5495541148786013,0.15732856785130903,3.222913177203832,0.3644055282174938,0.16772231023773912,0.5236483072557496
12.290000000000001,6.726346252380276,11.512821561160251,3.3842766241723505,0.5513931338100837,0.15737369618496722,3.2264310099137257,0.36446686371642917,0.16762073824161536,0.5237104920461644
12.3,6.841474467991879,11.546664327401976,3.3169191573077272,0.5524948588118146,0.15741982741451985,3.2299584419776473,0.36452958468156454,0.16751819223548794,0.5237706442919721
12.31,6.956941111265898,11.579833518975052,3.248787743512585,0.5528117994684204,0.15746697128889894,3.233490762539988,0.364593704263186,0.1674146211913635,0.5238281114253172
12.32,7.072739446455649,11.612321396410177,3.179881033482431,0.5523072973681169,0.15751513831864047,3.2370229774381007,0.3646592363248789,0.16730994846140096,0.5238821227996892
12.33,7.18886266041975,11.644120206745,3.1101976914214697,0.5509564137390793,0.15756434011773676,3.240549867278421,0.3647261957998119,0.1672040631744385,0.523931768006342
12.34,7.3053038624872,11.675222183659216,3.039736408913947,0.5487466257822958,0.15761458984521295,3.2440660491423308,0.36479459916664847,0.1670968102464937,0.5239759710731298
12.35,7.422056084323792,11.705619547748356,2.9684959195553655,0.5456783134658416,0.15766590276259518,3.2475660415842893,0.3648644650643778,0.166987978769517,0.5240134597291723
12.36,7.539112279801276,11.735304506943908,2.8964750142100755,0.5417650221440904,0.15771829692630013,3.2510443326119622,0.3649358150686441,0.16687728849137617,0.5240427287595127
12.370000000000001,7.656465324870715,11.76426925708601,2.823672556751658,0.5370334903756223,0.1577717940374249,3.2544954503221457,0.3650086746561597,0.16676437404120922,0.5240619962864668
12.38,7.774108017441575,11.792505982653527,2.750087500126324,0.5315234366641348,0.1578264204755344,3.257914035800211,0.36508307438860543,0.16664876648717775,0.5240691515951672
12.39,7.892033077268111,11.82000685765479,2.6757189025573678,0.5252871034558978,0.15788220854792076,3.261294917771937,0.3651590513531897,0.16652987173758843,0.524061692866815
12.4,8.010233145844659,11.846764046680363,2.600565943681544,0.5183885615048949,0.1579391979915392,3.264633188327493,0.36523665090385776,0.16640694521076246,0.5240366528922755
12.41,8.128700786311462,11.872769706117179,2.524627940378125,0.5109027825654144,0.15799743777150482,3.267924278826087,0.3653159287551664,0.16627906210385995,0.5239905105109952
12.42,8.247428483372634,11.89801598552096,2.4479043620209544,0.5029144931892048,0.1580569882277496,3.271164034849953,0.3653969534901935,0.16614508248694665,0.5239190851593969
12.43,8.366408643227842,11.922495029141169,2.370394844856365,0.4945168270852901,0.15811792363025168,3.274348788826613,0.365479809554664,0.1660036103384049,0.5238174115285967
12.44,8.485633593519253,11.946198977589733,2.2920992051887454,0.4858097979397027,0.15818033521317085,3.277475428701303,0.36556460082183334,0.16585294552657154,0.5236795909426039
12.450000000000001,8.605095583295151,11.96911996964162,2.2130174510441503,0.476898618686355,0.1582443347691668,3.280541460841947,0.3656514548265965,0.16569102763974508,0.5234986157087763
12.46,8.724786782991567,11.991250144152062,2.1331497919833926,0.4678918968703715,0.15831005889689645,3.2835450652221203,0.36574052778267746,0.16551537048857537,0.5232661624177105
12.47,8.844699284433087,12.012581642071895,2.0524966467515293,0.4588997388600017,0.1583776740066763,3.2864851408754494,0.36583201051325615,0.16532298607717136,0.5229723500673404
12.48,8.964825100853806,12.033106608539411,1.9710586484814385,0.4500317981611138,0.15844738220065324,3.289361339665396,0.3659261354423315,0.16511029690197085,0.5226054590890222
12.49,9.0851561669392,12.052817195024225,1.8888366472150806,0.44139530489984796,0.158519428153052,3.292174086577325,0.36602318481024604,0.16487303565009154,0.522151608058892
12.5,9.205684338889442,12.071705561496376,1.8058317095656276,0.4330931146094689,0.15859410712079625,3.294924585016433,0.3661235002900432,0.16460613181792244,0.5215943863697926
